1;-1;1;-1;0;1;-1;0;1;1;0;0
1;-1;1;-1;0;1;0;-1;0;4;1;0
1;-1;1;-1;0;1;1;-1;0;1;1;0
1;-1;1;-1;0;1;1;-1;-1;1;0;0
1;-1;1;-1;0;1;0;-1;1;1;0;0
1;-1;1;-1;0;1;0;0;-1;2;0;4
1;-1;1;-1;0;1;1;0;-1;1;0;1
1;-1;1;-1;0;1;0;1;-1;0;0;2
1;-1;1;-1;0;0;1;0;0;9;8;4
1;-1;1;-1;-1;0;1;0;0;0;4;2
1;-1;1;-1;-1;0;1;1;0;0;1;1
1;-1;1;-1;-1;-1;1;1;0;0;1;0
1;-1;1;-1;-1;0;1;1;-1;0;0;1
1;-1;1;-1;-1;0;1;0;1;0;2;0
1;-1;1;-1;-1;-1;1;0;1;0;1;0
1;-1;1;-1;-1;0;1;-1;1;0;1;0
1;-1;1;-1;0;-1;1;0;0;3;2;0
1;-1;1;-1;0;-1;1;1;0;1;1;0
1;-1;1;-1;0;-1;1;1;-1;1;0;0
1;-1;1;-1;0;-1;1;0;1;1;1;0
1;-1;1;-1;0;-1;1;-1;1;1;0;0
1;-1;1;-1;1;-1;1;-1;1;1;0;0
1;-1;1;-1;0;0;1;-1;0;3;2;0
1;-1;1;-1;0;0;1;-1;1;1;1;0
1;-1;1;-1;0;0;1;0;-1;3;0;2
1;-1;1;-1;0;0;1;1;-1;1;0;1
1;-1;1;-1;0;0;0;1;0;12;4;8
1;-1;1;-1;-1;0;0;1;0;2;2;2
1;-1;1;-1;-1;0;0;1;1;1;1;0
1;-1;1;-1;-1;-1;0;1;1;0;1;0
1;-1;1;-1;-1;0;-1;1;1;1;0;0
1;-1;1;-1;0;-1;0;1;0;4;2;0
1;-1;1;-1;0;-1;0;1;1;1;1;0
1;-1;1;-1;0;-1;-1;1;1;1;0;0
1;-1;1;-1;0;0;-1;1;0;4;0;2
1;-1;1;-1;0;0;-1;1;1;2;0;0
1;-1;1;-1;0;0;0;1;-1;2;0;4
1;-1;1;-1;0;0;0;0;1;12;6;0
1;-1;1;-1;-1;0;0;0;1;2;3;0
1;-1;1;-1;0;-1;0;0;1;3;2;0
1;-1;1;-1;0;0;-1;0;1;4;0;0
1;-1;1;-1;0;0;0;-1;1;3;1;0
1;-1;1;0;-1;0;0;0;0;24;32;36
1;-1;1;1;-1;0;0;0;0;4;5;8
1;-1;1;1;-1;-1;0;0;0;2;1;2
1;-1;1;1;-1;-1;1;0;0;1;0;0
1;-1;1;1;-1;-1;0;1;0;1;0;1
1;-1;1;1;-1;-1;-1;1;0;0;0;1
1;-1;1;1;-1;-1;-1;1;1;0;0;1
1;-1;1;1;-1;-1;0;1;-1;1;0;0
1;-1;1;1;-1;-1;1;1;-1;1;0;0
1;-1;1;1;-1;-1;0;0;1;0;1;1
1;-1;1;1;-1;-1;-1;0;1;0;0;1
1;-1;1;1;-1;-1;0;-1;1;0;1;0
1;-1;1;1;-1;0;-1;0;0;0;2;4
1;-1;1;1;-1;1;-1;0;0;0;1;1
1;-1;1;1;-1;1;-1;-1;0;0;1;0
1;-1;1;1;-1;1;-1;0;-1;0;0;1
1;-1;1;1;-1;1;-1;1;-1;0;0;1
1;-1;1;1;-1;0;-1;1;0;0;0;2
1;-1;1;1;-1;0;-1;1;-1;0;0;1
1;-1;1;1;-1;0;-1;0;1;0;1;1
1;-1;1;1;-1;0;-1;-1;1;0;1;0
1;-1;1;1;-1;0;0;-1;0;0;1;0
1;-1;1;1;-1;0;0;0;-1;2;1;2
1;-1;1;1;-1;1;0;0;-1;0;1;1
1;-1;1;1;-1;1;0;-1;-1;0;1;0
1;-1;1;1;-1;0;1;0;-1;1;0;0
1;-1;1;1;-1;0;0;1;-1;1;0;1
1;-1;1;0;-1;1;0;0;0;4;5;8
1;-1;1;0;-1;1;-1;0;0;2;1;2
1;-1;1;0;-1;1;-1;1;0;1;0;1
1;-1;1;0;-1;1;-1;1;-1;0;0;1
1;-1;1;0;-1;1;-1;0;1;1;0;0
1;-1;1;0;-1;1;0;-1;0;0;1;0
1;-1;1;0;-1;1;0;0;-1;0;2;4
1;-1;1;0;-1;1;1;0;-1;0;1;1
1;-1;1;0;-1;1;1;-1;-1;0;1;0
1;-1;1;0;-1;1;0;1;-1;0;0;2
1;-1;1;0;-1;0;1;0;0;4;9;4
1;-1;1;0;-1;-1;1;0;0;2;3;0
1;-1;1;0;-1;-1;1;1;0;1;1;0
1;-1;1;0;-1;-1;1;1;-1;1;0;0
1;-1;1;0;-1;-1;1;0;1;0;2;0
1;-1;1;0;-1;-1;1;-1;1;0;1;0
1;-1;1;0;-1;0;1;-1;0;0;1;0
1;-1;1;0;-1;0;1;0;-1;2;1;2
1;-1;1;0;-1;0;1;1;-1;1;0;1
1;-1;1;0;-1;0;0;1;0;8;4;12
1;-1;1;0;-1;-1;0;1;0;2;2;2
1;-1;1;0;-1;-1;0;1;1;0;1;1
1;-1;1;0;-1;-1;-1;1;1;0;0;1
1;-1;1;0;-1;0;-1;1;0;2;0;4
1;-1;1;0;-1;0;-1;1;1;1;0;1
1;-1;1;0;-1;0;0;1;-1;2;0;4
1;-1;1;0;-1;0;0;0;1;4;9;4
1;-1;1;0;-1;-1;0;0;1;0;4;2
1;-1;1;0;-1;0;-1;0;1;2;1;2
1;-1;1;0;-1;0;0;-1;1;0;1;0
1;-1;1;0;0;-1;0;0;0;58;20;24
1;-1;1;1;0;-1;0;0;0;11;2;8
1;-1;1;1;0;-1;-1;0;0;2;0;4
1;-1;1;1;1;-1;-1;0;0;1;0;1
1;-1;1;1;1;-1;-1;-1;0;1;0;0
1;-1;1;1;1;-1;-1;-1;1;1;0;0
1;-1;1;1;1;-1;-1;0;-1;0;0;1
1;-1;1;1;1;-1;-1;1;-1;0;0;1
1;-1;1;1;0;-1;-1;1;0;0;0;2
1;-1;1;1;0;-1;-1;1;-1;0;0;1
1;-1;1;1;0;-1;-1;0;1;1;0;1
1;-1;1;1;0;-1;-1;-1;1;1;0;0
1;-1;1;1;0;-1;0;-1;0;4;1;0
1;-1;1;1;1;-1;0;-1;0;2;0;0
1;-1;1;1;1;-1;0;-1;-1;1;0;0
1;-1;1;1;1;-1;1;-1;-1;1;0;0
1;-1;1;1;0;-1;1;-1;0;1;0;0
1;-1;1;1;0;-1;0;-1;1;1;1;0
1;-1;1;1;0;-1;0;0;-1;3;0;2
1;-1;1;1;1;-1;0;0;-1;1;0;1
1;-1;1;1;0;-1;1;0;-1;1;0;0
1;-1;1;1;0;-1;0;1;-1;1;0;1
1;-1;1;0;1;-1;0;0;0;14;0;4
1;-1;1;0;1;-1;-1;0;0;3;0;2
1;-1;1;0;1;-1;-1;1;0;1;0;1
1;-1;1;0;1;-1;-1;1;-1;0;0;1
1;-1;1;0;1;-1;-1;0;1;1;0;0
1;-1;1;0;1;-1;0;-1;0;4;0;0
1;-1;1;0;1;-1;1;-1;0;1;0;0
1;-1;1;0;1;-1;0;-1;1;1;0;0
1;-1;1;0;1;-1;0;0;-1;3;0;2
1;-1;1;0;1;-1;1;0;-1;1;0;0
1;-1;1;0;1;-1;0;1;-1;1;0;1
1;-1;1;0;0;-1;1;0;0;12;6;0
1;-1;1;0;0;-1;1;-1;0;3;1;0
1;-1;1;0;0;-1;1;-1;1;1;1;0
1;-1;1;0;0;-1;1;0;-1;4;0;0
1;-1;1;0;0;-1;1;1;-1;2;0;0
1;-1;1;0;0;-1;0;1;0;12;4;8
1;-1;1;0;0;-1;-1;1;0;2;0;4
1;-1;1;0;0;-1;-1;1;1;1;0;1
1;-1;1;0;0;-1;0;1;-1;4;0;2
1;-1;1;0;0;-1;0;0;1;9;8;4
1;-1;1;0;0;-1;-1;0;1;3;0;2
1;-1;1;0;0;-1;0;-1;1;3;2;0
1;-1;1;0;0;0;-1;0;0;40;20;48
1;-1;1;1;0;0;-1;0;0;4;8;12
1;-1;1;1;0;0;-1;-1;0;2;4;0
1;-1;1;1;1;0;-1;-1;0;1;1;0
1;-1;1;1;1;0;-1;-1;-1;0;1;0
1;-1;1;1;0;1;-1;-1;0;0;2;0
1;-1;1;1;0;1;-1;-1;-1;0;1;0
1;-1;1;1;0;0;-1;-1;1;1;1;0
1;-1;1;1;0;0;-1;0;-1;0;2;4
1;-1;1;1;1;0;-1;0;-1;0;1;1
1;-1;1;1;0;1;-1;0;-1;0;1;1
1;-1;1;1;0;0;-1;1;-1;0;0;2
1;-1;1;0;1;0;-1;0;0;9;4;8
1;-1;1;0;1;0;-1;-1;0;3;2;0
1;-1;1;0;1;1;-1;-1;0;1;1;0
1;-1;1;0;1;1;-1;-1;-1;0;1;0
1;-1;1;0;1;0;-1;-1;1;1;0;0
1;-1;1;0;1;0;-1;0;-1;0;2;4
1;-1;1;0;1;1;-1;0;-1;0;1;1
1;-1;1;0;1;0;-1;1;-1;0;0;2
1;-1;1;0;0;1;-1;0;0;7;6;8
1;-1;1;0;0;1;-1;-1;0;2;3;0
1;-1;1;0;0;1;-1;-1;1;1;0;0
1;-1;1;0;0;1;-1;0;-1;0;2;4
1;-1;1;0;0;1;-1;1;-1;0;0;2
1;-1;1;0;0;0;-1;1;0;8;0;16
1;-1;1;0;0;0;-1;1;-1;0;0;6
1;-1;1;0;0;0;-1;0;1;12;2;4
1;-1;1;0;0;0;-1;-1;1;3;1;0
1;-1;1;0;0;0;0;-1;0;48;32;0
1;-1;1;1;0;0;0;-1;0;8;9;0
1;-1;1;1;0;0;0;-1;-1;2;3;0
1;-1;1;1;1;0;0;-1;-1;1;1;0
1;-1;1;1;0;1;0;-1;-1;0;2;0
1;-1;1;1;0;0;1;-1;-1;1;0;0
1;-1;1;0;1;0;0;-1;0;14;4;0
1;-1;1;0;1;0;0;-1;-1;3;2;0
1;-1;1;0;1;1;0;-1;-1;1;1;0
1;-1;1;0;1;0;1;-1;-1;1;0;0
1;-1;1;0;0;1;0;-1;0;8;9;0
1;-1;1;0;0;1;0;-1;-1;2;4;0
1;-1;1;0;0;1;1;-1;-1;1;1;0
1;-1;1;0;0;0;1;-1;0;9;5;0
1;-1;1;0;0;0;1;-1;-1;3;1;0
1;-1;1;0;0;0;0;-1;1;9;5;0
1;-1;1;0;0;0;0;0;-1;40;20;48
1;-1;1;1;0;0;0;0;-1;7;6;8
1;-1;1;0;1;0;0;0;-1;9;4;8
1;-1;1;0;0;1;0;0;-1;4;8;12
1;-1;1;0;0;0;1;0;-1;12;2;4
1;-1;1;0;0;0;0;1;-1;8;0;16
1;-1;0;1;0;0;0;0;0;239;126;108
1;-1;-1;1;0;0;0;0;0;53;20;0
1;-1;-1;1;1;0;0;0;0;13;2;0
1;-1;-1;1;1;-1;0;0;0;3;1;0
1;-1;-1;1;1;-1;1;0;0;1;0;0
1;-1;-1;1;1;-1;0;1;0;1;1;0
1;-1;-1;1;1;-1;-1;1;0;1;0;0
1;-1;-1;1;1;-1;-1;1;1;1;0;0
1;-1;-1;1;1;-1;0;1;-1;0;1;0
1;-1;-1;1;1;-1;0;0;1;1;0;0
1;-1;-1;1;1;0;-1;0;0;4;0;0
1;-1;-1;1;1;1;-1;0;0;1;0;0
1;-1;-1;1;1;0;-1;1;0;2;0;0
1;-1;-1;1;1;0;-1;1;-1;1;0;0
1;-1;-1;1;1;1;-1;1;-1;1;0;0
1;-1;-1;1;1;0;-1;0;1;1;0;0
1;-1;-1;1;1;0;0;-1;0;3;0;0
1;-1;-1;1;1;1;0;-1;0;1;0;0
1;-1;-1;1;1;0;1;-1;0;1;0;0
1;-1;-1;1;1;0;0;-1;1;1;0;0
1;-1;-1;1;1;0;0;0;-1;3;1;0
1;-1;-1;1;1;1;0;0;-1;1;0;0
1;-1;-1;1;1;0;1;0;-1;1;0;0
1;-1;-1;1;1;0;0;1;-1;1;1;0
1;-1;-1;1;0;1;0;0;0;12;6;0
1;-1;-1;1;-1;1;0;0;0;2;3;0
1;-1;-1;1;-1;1;1;0;0;1;0;0
1;-1;-1;1;-1;1;0;1;0;1;1;0
1;-1;-1;1;-1;1;-1;1;0;0;1;0
1;-1;-1;1;-1;1;0;1;-1;1;0;0
1;-1;-1;1;-1;1;1;1;-1;1;0;0
1;-1;-1;1;-1;1;0;0;1;0;2;0
1;-1;-1;1;-1;1;-1;0;1;0;1;0
1;-1;-1;1;-1;1;0;-1;1;0;1;0
1;-1;-1;1;0;1;-1;0;0;3;2;0
1;-1;-1;1;0;1;-1;1;0;1;1;0
1;-1;-1;1;0;1;-1;1;-1;1;0;0
1;-1;-1;1;0;1;-1;0;1;1;1;0
1;-1;-1;1;0;1;-1;-1;1;1;0;0
1;-1;-1;1;1;1;-1;-1;1;1;0;0
1;-1;-1;1;0;1;0;-1;0;3;1;0
1;-1;-1;1;0;1;1;-1;0;1;0;0
1;-1;-1;1;0;1;0;-1;1;1;1;0
1;-1;-1;1;0;1;0;0;-1;4;0;0
1;-1;-1;1;0;1;1;0;-1;1;0;0
1;-1;-1;1;0;1;0;1;-1;2;0;0
1;-1;-1;1;0;0;1;0;0;1;0;0
1;-1;-1;1;0;0;0;1;0;15;6;0
1;-1;-1;1;-1;0;0;1;0;3;2;0
1;-1;-1;1;-1;0;1;1;0;1;0;0
1;-1;-1;1;-1;0;0;1;1;1;1;0
1;-1;-1;1;-1;-1;0;1;1;1;0;0
1;-1;-1;1;-1;-1;1;1;1;1;0;0
1;-1;-1;1;-1;0;-1;1;1;0;1;0
1;-1;-1;1;0;-1;0;1;0;4;1;0
1;-1;-1;1;0;-1;1;1;0;1;0;0
1;-1;-1;1;0;-1;0;1;1;2;0;0
1;-1;-1;1;0;-1;-1;1;1;1;0;0
1;-1;-1;1;0;0;-1;1;0;4;2;0
1;-1;-1;1;0;0;-1;1;1;1;1;0
1;-1;-1;1;0;0;0;1;-1;4;1;0
1;-1;-1;1;0;0;1;1;-1;1;0;0
1;-1;-1;1;0;0;0;0;1;12;6;0
1;-1;-1;1;-1;0;0;0;1;2;3;0
1;-1;-1;1;-1;0;1;0;1;1;0;0
1;-1;-1;1;0;-1;0;0;1;4;0;0
1;-1;-1;1;0;-1;1;0;1;1;0;0
1;-1;-1;1;0;0;-1;0;1;3;2;0
1;-1;-1;1;0;0;0;-1;1;3;1;0
1;-1;-1;1;0;0;1;-1;1;1;0;0
1;-1;0;1;-1;0;0;0;0;22;27;24
1;-1;0;1;-1;1;0;0;0;4;9;4
1;-1;0;1;-1;1;-1;0;0;0;4;2
1;-1;0;1;-1;1;-1;1;0;0;1;1
1;-1;0;1;-1;1;-1;1;-1;0;0;1
1;-1;0;1;-1;1;-1;0;1;0;2;0
1;-1;0;1;-1;1;-1;-1;1;0;1;0
1;-1;0;1;-1;1;0;-1;0;0;1;0
1;-1;0;1;-1;1;0;0;-1;2;1;2
1;-1;0;1;-1;1;1;0;-1;1;0;0
1;-1;0;1;-1;1;0;1;-1;1;0;1
1;-1;0;1;-1;0;1;0;0;1;0;0
1;-1;0;1;-1;0;0;1;0;9;4;8
1;-1;0;1;-1;-1;0;1;0;3;0;2
1;-1;0;1;-1;-1;1;1;0;1;0;0
1;-1;0;1;-1;-1;0;1;1;1;0;1
1;-1;0;1;-1;-1;-1;1;1;0;0;1
1;-1;0;1;-1;0;-1;1;0;0;2;4
1;-1;0;1;-1;0;-1;1;1;0;1;1
1;-1;0;1;-1;0;0;1;-1;3;0;2
1;-1;0;1;-1;0;1;1;-1;1;0;0
1;-1;0;1;-1;0;0;0;1;4;9;4
1;-1;0;1;-1;-1;0;0;1;2;1;2
1;-1;0;1;-1;-1;1;0;1;1;0;0
1;-1;0;1;-1;0;-1;0;1;0;4;2
1;-1;0;1;-1;0;0;-1;1;0;1;0
1;-1;0;1;0;-1;0;0;0;47;8;24
1;-1;0;1;1;-1;0;0;0;12;2;4
1;-1;0;1;1;-1;-1;0;0;3;0;2
1;-1;0;1;1;-1;-1;1;0;1;0;1
1;-1;0;1;1;-1;-1;1;-1;0;0;1
1;-1;0;1;1;-1;-1;0;1;1;0;0
1;-1;0;1;1;-1;0;-1;0;4;0;0
1;-1;0;1;1;-1;1;-1;0;1;0;0
1;-1;0;1;1;-1;0;-1;1;1;0;0
1;-1;0;1;1;-1;0;0;-1;2;1;2
1;-1;0;1;1;-1;1;0;-1;1;0;0
1;-1;0;1;1;-1;0;1;-1;0;1;1
1;-1;0;1;0;-1;1;0;0;1;0;0
1;-1;0;1;0;-1;0;1;0;11;2;8
1;-1;0;1;0;-1;-1;1;0;2;0;4
1;-1;0;1;0;-1;-1;1;1;1;0;1
1;-1;0;1;0;-1;0;1;-1;2;1;2
1;-1;0;1;0;-1;1;1;-1;1;0;0
1;-1;0;1;0;-1;0;0;1;12;2;4
1;-1;0;1;0;-1;-1;0;1;3;0;2
1;-1;0;1;0;-1;0;-1;1;3;1;0
1;-1;0;1;0;-1;1;-1;1;1;0;0
1;-1;0;1;0;0;-1;0;0;40;32;36
1;-1;0;1;1;0;-1;0;0;12;2;4
1;-1;0;1;1;0;-1;-1;0;3;1;0
1;-1;0;1;1;1;-1;-1;0;1;0;0
1;-1;0;1;1;0;-1;-1;1;1;0;0
1;-1;0;1;1;0;-1;0;-1;2;1;2
1;-1;0;1;1;1;-1;0;-1;1;0;0
1;-1;0;1;1;0;-1;1;-1;1;0;1
1;-1;0;1;0;1;-1;0;0;7;10;4
1;-1;0;1;0;1;-1;-1;0;2;3;0
1;-1;0;1;0;1;-1;-1;1;1;1;0
1;-1;0;1;0;1;-1;0;-1;2;1;2
1;-1;0;1;0;1;-1;1;-1;1;0;1
1;-1;0;1;0;0;-1;1;0;8;4;12
1;-1;0;1;0;0;-1;1;-1;2;0;4
1;-1;0;1;0;0;-1;0;1;9;8;4
1;-1;0;1;0;0;-1;-1;1;3;2;0
1;-1;0;1;0;0;0;-1;0;38;23;0
1;-1;0;1;1;0;0;-1;0;13;2;0
1;-1;0;1;1;0;0;-1;-1;3;1;0
1;-1;0;1;1;1;0;-1;-1;1;0;0
1;-1;0;1;1;0;1;-1;-1;1;0;0
1;-1;0;1;0;1;0;-1;0;7;7;0
1;-1;0;1;0;1;0;-1;-1;2;2;0
1;-1;0;1;0;1;1;-1;-1;1;0;0
1;-1;0;1;0;0;1;-1;0;1;0;0
1;-1;0;1;0;0;0;-1;1;9;5;0
1;-1;0;1;0;0;0;0;-1;39;16;24
1;-1;0;1;1;0;0;0;-1;10;4;4
1;-1;0;1;0;1;0;0;-1;10;4;4
1;-1;0;1;0;0;1;0;-1;1;0;0
1;-1;0;1;0;0;0;1;-1;11;2;8
1;-1;0;0;1;0;0;0;0;317;48;108
1;-1;-1;0;1;0;0;0;0;53;8;12
1;-1;-1;0;1;1;0;0;0;14;0;4
1;-1;-1;-1;1;1;0;0;0;3;0;2
1;-1;-1;-1;1;1;1;0;0;1;0;1
1;-1;-1;-1;1;1;1;-1;0;1;0;0
1;-1;-1;-1;1;1;1;-1;1;1;0;0
1;-1;-1;-1;1;1;1;0;-1;0;0;1
1;-1;-1;-1;1;1;1;1;-1;0;0;1
1;-1;-1;-1;1;1;0;1;0;1;0;1
1;-1;-1;-1;1;1;-1;1;0;1;0;0
1;-1;-1;-1;1;1;-1;1;1;1;0;0
1;-1;-1;-1;1;1;0;1;-1;0;0;1
1;-1;-1;-1;1;1;0;0;1;1;0;0
1;-1;-1;0;1;1;-1;0;0;4;0;0
1;-1;-1;0;1;1;-1;1;0;2;0;0
1;-1;-1;0;1;1;-1;1;-1;1;0;0
1;-1;-1;0;1;1;-1;0;1;1;0;0
1;-1;-1;0;1;1;0;-1;0;4;0;0
1;-1;-1;0;1;1;1;-1;0;2;0;0
1;-1;-1;0;1;1;1;-1;-1;1;0;0
1;-1;-1;1;1;1;1;-1;-1;1;0;0
1;-1;-1;0;1;1;0;-1;1;1;0;0
1;-1;-1;0;1;1;0;0;-1;3;0;2
1;-1;-1;0;1;1;1;0;-1;1;0;1
1;-1;-1;0;1;1;0;1;-1;1;0;1
1;-1;-1;0;1;0;1;0;0;12;2;4
1;-1;-1;-1;1;0;1;0;0;3;0;2
1;-1;-1;-1;1;0;1;1;0;1;0;1
1;-1;-1;-1;1;-1;1;1;0;1;0;0
1;-1;-1;-1;1;-1;1;1;1;1;0;0
1;-1;-1;-1;1;0;1;1;-1;0;0;1
1;-1;-1;-1;1;0;1;0;1;1;0;0
1;-1;-1;0;1;-1;1;0;0;3;1;0
1;-1;-1;0;1;-1;1;1;0;1;1;0
1;-1;-1;0;1;-1;1;1;-1;0;1;0
1;-1;-1;0;1;-1;1;0;1;1;0;0
1;-1;-1;0;1;0;1;-1;0;4;0;0
1;-1;-1;0;1;0;1;-1;1;1;0;0
1;-1;-1;0;1;0;1;0;-1;2;1;2
1;-1;-1;0;1;0;1;1;-1;0;1;1
1;-1;-1;0;1;0;0;1;0;13;4;4
1;-1;-1;-1;1;0;0;1;0;3;0;2
1;-1;-1;-1;1;0;0;1;1;1;0;0
1;-1;-1;0;1;-1;0;1;0;3;2;0
1;-1;-1;0;1;-1;0;1;1;1;0;0
1;-1;-1;0;1;0;-1;1;0;5;0;0
1;-1;-1;0;1;0;-1;1;1;1;0;0
1;-1;-1;0;1;0;0;1;-1;2;2;2
1;-1;-1;0;1;0;0;0;1;1;0;0
1;-1;0;-1;1;0;0;0;0;55;0;24
1;-1;0;-1;1;1;0;0;0;13;0;8
1;-1;0;-1;1;1;-1;0;0;3;0;2
1;-1;0;-1;1;1;-1;1;0;1;0;1
1;-1;0;-1;1;1;-1;1;-1;0;0;1
1;-1;0;-1;1;1;-1;0;1;1;0;0
1;-1;0;-1;1;1;0;-1;0;5;0;0
1;-1;0;-1;1;1;1;-1;0;2;0;0
1;-1;0;-1;1;1;1;-1;-1;1;0;0
1;-1;0;-1;1;1;0;-1;1;1;0;0
1;-1;0;-1;1;1;0;0;-1;2;0;4
1;-1;0;-1;1;1;1;0;-1;1;0;1
1;-1;0;-1;1;1;0;1;-1;0;0;2
1;-1;0;-1;1;0;1;0;0;14;0;4
1;-1;0;-1;1;-1;1;0;0;4;0;0
1;-1;0;-1;1;-1;1;1;0;2;0;0
1;-1;0;-1;1;-1;1;1;-1;1;0;0
1;-1;0;-1;1;-1;1;0;1;1;0;0
1;-1;0;-1;1;0;1;-1;0;4;0;0
1;-1;0;-1;1;0;1;-1;1;1;0;0
1;-1;0;-1;1;0;1;0;-1;3;0;2
1;-1;0;-1;1;0;1;1;-1;1;0;1
1;-1;0;-1;1;0;0;1;0;13;0;8
1;-1;0;-1;1;-1;0;1;0;5;0;0
1;-1;0;-1;1;-1;0;1;1;1;0;0
1;-1;0;-1;1;0;-1;1;0;3;0;2
1;-1;0;-1;1;0;-1;1;1;1;0;0
1;-1;0;-1;1;0;0;1;-1;2;0;4
1;-1;0;-1;1;0;0;0;1;1;0;0
1;-1;0;0;1;-1;0;0;0;53;8;12
1;-1;0;0;1;-1;1;0;0;13;2;0
1;-1;0;0;1;-1;1;-1;0;3;0;0
1;-1;0;0;1;-1;1;-1;1;1;0;0
1;-1;0;0;1;-1;1;0;-1;3;1;0
1;-1;0;0;1;-1;1;1;-1;1;1;0
1;-1;0;0;1;-1;0;1;0;13;4;4
1;-1;0;0;1;-1;-1;1;0;3;0;2
1;-1;0;0;1;-1;-1;1;1;1;0;0
1;-1;0;0;1;-1;0;1;-1;2;2;2
1;-1;0;0;1;-1;0;0;1;1;0;0
1;-1;0;0;1;0;-1;0;0;47;8;24
1;-1;0;0;1;1;-1;0;0;12;2;4
1;-1;0;0;1;1;-1;-1;0;3;1;0
1;-1;0;0;1;1;-1;-1;1;1;0;0
1;-1;0;0;1;1;-1;0;-1;2;1;2
1;-1;0;0;1;1;-1;1;-1;1;0;1
1;-1;0;0;1;0;-1;1;0;13;0;8
1;-1;0;0;1;0;-1;1;-1;2;0;4
1;-1;0;0;1;0;-1;0;1;1;0;0
1;-1;0;0;1;0;0;-1;0;59;8;0
1;-1;0;0;1;1;0;-1;0;16;2;0
1;-1;0;0;1;1;0;-1;-1;4;1;0
1;-1;0;0;1;1;1;-1;-1;2;0;0
1;-1;0;0;1;0;1;-1;0;15;0;0
1;-1;0;0;1;0;1;-1;-1;4;0;0
1;-1;0;0;1;0;0;-1;1;1;0;0
1;-1;0;0;1;0;0;0;-1;50;16;36
1;-1;0;0;1;1;0;0;-1;11;2;8
1;-1;0;0;1;0;1;0;-1;12;2;4
1;-1;0;0;1;0;0;1;-1;8;4;12
1;-1;0;0;0;1;0;0;0;316;132;144
1;-1;-1;0;0;1;0;0;0;70;20;12
1;-1;-1;0;0;1;1;0;0;15;2;4
1;-1;-1;-1;0;1;1;0;0;4;0;2
1;-1;-1;-1;0;1;1;1;0;1;0;1
1;-1;-1;-1;-1;1;1;1;0;1;0;0
1;-1;-1;-1;-1;1;1;1;1;1;0;0
1;-1;-1;-1;0;1;1;1;-1;0;0;1
1;-1;-1;-1;0;1;1;0;1;2;0;0
1;-1;-1;-1;-1;1;1;0;1;1;0;0
1;-1;-1;-1;0;1;1;-1;1;1;0;0
1;-1;-1;0;-1;1;1;0;0;4;1;0
1;-1;-1;0;-1;1;1;1;0;2;0;0
1;-1;-1;0;-1;1;1;1;-1;1;0;0
1;-1;-1;0;-1;1;1;0;1;1;1;0
1;-1;-1;0;-1;1;1;-1;1;0;1;0
